mu,x,y,z,vx,vy,vz,i,RAAN,a,e,argPer,trueAnom,meanAnom
398600441580000,6800000,-1.421609941660336e-09,5.888501182401353e-10,1.600611639128823e-12,5413.765417759567,-5413.765417759566,0.7853981633974482,3.141592653589793,6800000,8.134801569727177e-33,4.71238898038469,4.71238898038469,4.71238898038469
398600441580000,1.837989853370436e-09,4808326.112068524,-4808326.112068523,-7656.220477302023,1.932109163638517e-12,-9.944925735290828e-13,0.7853981633974482,3.141592653589793,6799999.999999999,1.271045959162934e-16,1.570796326794896,3.141592653589794,3.141592653589793
398600441580000,-1.005230029950236e-09,-4808326.112068524,4808326.112068523,7656.220477302023,-1.269114114619129e-12,3.314975245096942e-13,0.7853981633974482,3.141592653589793,6799999.999999999,1.271045959162934e-16,4.71238898038469,3.141592653589793,3.141592653589793
398600441580000,6800000,-1.421609941660336e-09,5.888501182401353e-10,1.600611639128823e-12,5413.765417759567,-5413.765417759566,0.7853981633974482,3.141592653589793,6800000,8.134801569727177e-33,4.71238898038469,4.71238898038469,4.71238898038469
398600441580000,1.837989853370436e-09,4808326.112068524,-4808326.112068523,-7656.220477302023,1.932109163638517e-12,-9.944925735290828e-13,0.7853981633974482,3.141592653589793,6799999.999999999,1.271045959162934e-16,1.570796326794897,3.141592653589793,3.141592653589793
398600441580000,-6800000,2.010460059900471e-09,-1.177700236480271e-09,-2.538228229238257e-12,-5413.765417759567,5413.765417759566,0.7853981633974482,3.141592653589793,6800000,4.880880941836305e-32,1.570796326794896,4.71238898038469,4.71238898038469
398600441580000,6800000,-1.421609941660336e-09,5.888501182401353e-10,1.600611639128823e-12,5413.765417759567,-5413.765417759566,0.7853981633974482,3.141592653589793,6800000,8.134801569727177e-33,4.71238898038469,4.71238898038469,4.71238898038469
398600441580000,1.837989853370436e-09,4808326.112068524,-4808326.112068523,-7656.220477302023,1.932109163638517e-12,-9.944925735290828e-13,0.7853981633974482,3.141592653589793,6799999.999999999,1.271045959162934e-16,1.570796326794897,3.141592653589793,3.141592653589793
398600441580000,-6800000,2.010460059900471e-09,-1.177700236480271e-09,-2.538228229238257e-12,-5413.765417759567,5413.765417759566,0.7853981633974482,3.141592653589793,6800000,1.626960313945435e-32,4.71238898038469,1.570796326794897,1.570796326794897
398600441580000,-2.670749676790636e-09,-4808326.112068524,4808326.112068523,7656.220477302023,-2.595104212657906e-12,1.657487622548471e-12,0.7853981633974482,3.141592653589793,6799999.999999999,1.271045959162934e-16,4.712388980384689,3.141592653589794,3.141592653589793
398600441580000,1.837989853370436e-09,4808326.112068524,-4808326.112068523,-7656.220477302023,1.932109163638517e-12,-9.944925735290828e-13,0.7853981633974482,3.141592653589793,6799999.999999999,1.271045959162934e-16,1.570796326794897,3.141592653589793,3.141592653589793
398600441580000,-6800000,2.010460059900471e-09,-1.177700236480271e-09,-2.538228229238258e-12,-5413.765417759567,5413.765417759566,0.7853981633974482,3.141592653589793,6800000,1.626960313945435e-32,4.71238898038469,1.570796326794897,1.570796326794897
398600441580000,-2.670749676790636e-09,-4808326.112068524,4808326.112068523,7656.220477302023,-2.595104212657906e-12,1.657487622548471e-12,0.7853981633974482,3.141592653589793,6799999.999999999,1.271045959162934e-16,4.712388980384689,3.141592653589794,3.141592653589793
398600441580000,6800000,-2.599310178140607e-09,1.766550354720406e-09,3.475844819347692e-12,5413.765417759567,-5413.765417759566,0.7853981633974482,3.141592653589793,6800000,3.253920627890871e-32,4.71238898038469,4.71238898038469,4.71238898038469
398600441580000,-1.2491397351303e-09,-6800000,0,5413.765417759567,-9.94492573529083e-13,5413.765417759566,0.7853981633974482,4.71238898038469,6800000,1.626960313945435e-32,4.71238898038469,1.570796326794897,1.570796326794897
398600441580000,4808326.112068524,-1.299655089070303e-09,4808326.112068523,1.737922409673846e-12,7656.220477302023,3.314975245096942e-13,0.7853981633974482,4.71238898038469,6799999.999999999,1.271045959162934e-16,4.71238898038469,3.141592653589793,3.141592653589793
398600441580000,1.837989853370436e-09,6800000,5.888501182401353e-10,-5413.765417759567,1.932109163638517e-12,-5413.765417759566,0.7853981633974482,4.71238898038469,6800000,8.134801569727177e-33,4.71238898038469,4.71238898038469,4.71238898038469
398600441580000,-4808326.112068524,2.132414912490504e-09,-4808326.112068523,-2.400917458693234e-12,-7656.220477302023,-9.944925735290828e-13,0.7853981633974482,4.71238898038469,6799999.999999999,1.271045959162934e-16,1.570796326794896,3.141592653589794,3.141592653589793
398600441580000,4808326.112068524,-1.299655089070303e-09,4808326.112068523,1.737922409673846e-12,7656.220477302023,3.314975245096942e-13,0.7853981633974482,4.71238898038469,6799999.999999999,1.271045959162934e-16,4.71238898038469,3.141592653589793,3.141592653589793
398600441580000,1.837989853370436e-09,6800000,5.888501182401353e-10,-5413.765417759567,1.932109163638517e-12,-5413.765417759566,0.7853981633974482,4.71238898038469,6800000,7.321321412754458e-32,4.71238898038469,4.71238898038469,4.71238898038469
398600441580000,-4808326.112068524,2.132414912490504e-09,-4808326.112068523,-2.400917458693234e-12,-7656.220477302023,-9.944925735290828e-13,0.7853981633974482,4.71238898038469,6799999.999999999,1.271045959162934e-16,1.570796326794896,3.141592653589794,3.141592653589793
398600441580000,-2.426839971610571e-09,-6800000,-1.177700236480271e-09,5413.765417759567,-2.869725753747951e-12,5413.765417759566,0.7853981633974482,4.71238898038469,6800000,1.626960313945435e-32,1.570796326794896,4.71238898038469,4.71238898038469
398600441580000,1.837989853370436e-09,6800000,5.888501182401353e-10,-5413.765417759567,1.932109163638517e-12,-5413.765417759566,0.7853981633974482,4.71238898038469,6800000,8.134801569727177e-33,4.71238898038469,4.71238898038469,4.71238898038469
398600441580000,-4808326.112068524,2.132414912490504e-09,-4808326.112068523,-2.400917458693235e-12,-7656.220477302023,-9.944925735290828e-13,0.7853981633974482,4.71238898038469,6799999.999999999,1.271045959162934e-16,1.570796326794896,3.141592653589793,3.141592653589793
398600441580000,-2.426839971610571e-09,-6800000,-1.177700236480271e-09,5413.765417759567,-2.869725753747952e-12,5413.765417759566,0.7853981633974482,4.71238898038469,6800000,4.880880941836305e-32,4.71238898038469,1.570796326794897,1.570796326794897
398600441580000,4808326.112068524,-2.965174735910704e-09,4808326.112068523,3.063912507712623e-12,7656.220477302023,1.657487622548471e-12,0.7853981633974482,4.71238898038469,6799999.999999999,1.271045959162934e-16,4.712388980384689,3.141592653589793,3.141592653589793
398600441580000,-4808326.112068524,2.132414912490504e-09,-4808326.112068523,-2.400917458693234e-12,-7656.220477302023,-9.944925735290828e-13,0.7853981633974482,4.71238898038469,6799999.999999999,1.271045959162934e-16,1.570796326794896,3.141592653589794,3.141592653589793
398600441580000,-2.426839971610571e-09,-6800000,-1.177700236480271e-09,5413.765417759567,-2.869725753747952e-12,5413.765417759566,0.7853981633974482,4.71238898038469,6800000,4.880880941836305e-32,4.71238898038469,1.570796326794897,1.570796326794897
398600441580000,4808326.112068524,-2.965174735910704e-09,4808326.112068523,3.063912507712623e-12,7656.220477302023,1.657487622548471e-12,0.7853981633974482,4.71238898038469,6799999.999999999,1.271045959162934e-16,4.712388980384689,3.141592653589794,3.141592653589793
398600441580000,3.015690089850706e-09,6800000,1.766550354720406e-09,-5413.765417759567,3.807342343857386e-12,-5413.765417759566,0.7853981633974482,4.71238898038469,6800000,3.253920627890871e-32,1.570796326794896,1.570796326794897,1.570796326794897
398600441580000,6119999.999999999,0,0,-0,5985.142864570046,5985.142864570045,0.7853981633974482,6.283185307179586,6800000,0.1000000000000001,6.283185307179586,6.283185307179586,0
398600441580000,4.122161125929991e-10,4760242.850947838,4760242.850947837,-7694.791101650468,544.1038967790954,544.1038967790953,0.7853981633974482,6.283185307179586,6799999.999999999,0.09999999999999998,6.283185307179585,1.570796326794898,1.371130161922676
398600441580000,-7480000,6.477351300641491e-10,6.477351300641489e-10,-9.423401292743781e-13,-4896.935071011856,-4896.935071011855,0.7853981633974482,6.283185307179586,6800000.000000001,0.09999999999999983,1.69736877423382e-31,3.141592653589793,3.141592653589793
398600441580000,-1.236648337778997e-09,-4760242.850947838,-4760242.850947837,7694.791101650468,544.1038967790942,544.103896779094,0.7853981633974482,6.283185307179586,6799999.999999999,0.1,8.748601768953822e-16,4.712388980384689,4.912055145256911
398600441580000,3.7474192053909e-10,4327493.500861671,4327493.50086167,-8464.270211815516,3.664843025767664e-13,3.664843025767663e-13,0.7853981633974481,6.283185307179586,6800000.000000002,0.1000000000000003,1.570796326794897,9.292265868140631e-32,7.564653655408277e-32
398600441580000,-6732000,5.829616170577342e-10,5.82961617057734e-10,-769.4791101650477,-5441.038967790951,-5441.03896779095,0.7853981633974482,6.283185307179586,6800000,0.1,1.570796326794897,1.570796326794896,1.371130161922675
398600441580000,-1.37405370864333e-09,-5289158.723275376,-5289158.723275375,6925.311991485421,-9.661858886114751e-13,-9.661858886114747e-13,0.7853981633974482,6.283185307179586,6799999.999999999,0.09999999999999996,1.570796326794897,3.141592653589793,3.141592653589793
398600441580000,6732000,-1.165923234115468e-09,-1.165923234115468e-09,-769.479110165045,5441.038967790951,5441.03896779095,0.7853981633974482,6.283185307179586,6800000,0.1,1.570796326794896,4.71238898038469,4.912055145256911
398600441580000,-6119999.999999999,5.299651064161219e-10,5.299651064161217e-10,-1.036574142201816e-12,-5985.142864570046,-5985.142864570045,0.7853981633974482,6.283185307179586,6800000,0.1000000000000001,3.141592653589793,6.283185307179586,0
398600441580000,-1.236648337778997e-09,-4760242.850947838,-4760242.850947837,7694.791101650468,-544.1038967790961,-544.103896779096,0.7853981633974482,6.283185307179586,6800000.000000001,0.1,3.141592653589794,1.570796326794895,1.371130161922673
398600441580000,7480000,-1.295470260128298e-09,-1.295470260128298e-09,1.790446245621318e-12,4896.935071011856,4896.935071011855,0.7853981633974482,6.283185307179586,6800000.000000001,0.09999999999999983,3.141592653589793,3.141592653589793,3.141592653589793
398600441580000,2.061080562964996e-09,4760242.850947838,4760242.850947837,-7694.791101650468,-544.1038967790935,-544.1038967790934,0.7853981633974482,6.283185307179586,6799999.999999999,0.1,3.141592653589794,4.712388980384689,4.912055145256911
398600441580000,-1.12422576161727e-09,-4327493.500861671,-4327493.50086167,8464.270211815516,-1.099452907730299e-12,-1.099452907730299e-12,0.7853981633974481,6.283185307179586,6800000.000000002,0.1000000000000003,4.71238898038469,3.8858566357679e-31,3.16340061953437e-31
398600441580000,6732000,-1.165923234115468e-09,-1.165923234115468e-09,769.4791101650486,5441.038967790951,5441.03896779095,0.7853981633974482,6.283185307179586,6800000,0.09999999999999999,4.71238898038469,1.570796326794896,1.371130161922675
398600441580000,2.290089514405551e-09,5289158.723275376,5289158.723275375,-6925.311991485421,1.565887474646184e-12,1.565887474646183e-12,0.7853981633974482,6.283185307179586,6799999.999999999,0.09999999999999996,4.71238898038469,3.141592653589793,3.141592653589793
398600441580000,-6732000,1.748884851173202e-09,1.748884851173202e-09,769.4791101650441,-5441.038967790951,-5441.03896779095,0.7853981633974482,6.283185307179586,6799999.999999999,0.1,4.712388980384691,4.712388980384689,4.912055145256911
398600441580000,3.7474192053909e-10,6119999.999999999,0,-5985.142864570046,3.664843025767664e-13,5985.142864570045,0.7853981633974482,1.570796326794897,6800000,0.1000000000000001,6.283185307179586,7.602762983024153e-32,6.189262081697684e-32
398600441580000,-4760242.850947838,7.036969211218662e-10,4760242.850947837,-544.1038967790959,-7694.791101650468,544.1038967790953,0.7853981633974482,1.570796326794897,6800000,0.1,1.75955296942386e-16,1.570796326794896,1.371130161922675
398600441580000,-1.105753032945259e-09,-7480000,6.477351300641489e-10,4896.935071011856,-1.242190922291732e-12,-4896.935071011855,0.7853981633974482,1.570796326794897,6800000.000000001,0.09999999999999983,3.094725139551159e-31,3.141592653589793,3.141592653589793
398600441580000,4760242.850947838,-1.528129146307864e-09,-4760242.850947837,-544.1038967790937,7694.791101650468,544.103896779094,0.7853981633974482,1.570796326794897,6799999.999999999,0.1,8.775758348485836e-16,4.712388980384689,4.912055145256911
398600441580000,-4327493.500861671,6.397244737471509e-10,4327493.50086167,-8.847713736776744e-13,-8464.270211815516,3.664843025767663e-13,0.7853981633974481,1.570796326794897,6800000.000000002,0.1000000000000003,1.570796326794897,1.816215601500214e-31,1.47854594173889e-31
398600441580000,-9.951777296507332e-10,-6732000,5.82961617057734e-10,5441.038967790951,-769.479110165048,-5441.03896779095,0.7853981633974482,1.570796326794897,6800000,0.1,1.570796326794897,1.570796326794896,1.371130161922675
398600441580000,5289158.723275376,-1.697921273675405e-09,-5289158.723275375,1.390238946784945e-12,6925.311991485421,-9.661858886114747e-13,0.7853981633974482,1.570796326794897,6799999.999999999,0.09999999999999996,1.570796326794897,3.141592653589793,3.141592653589793
398600441580000,1.578139346708467e-09,6732000,-1.165923234115468e-09,-5441.038967790951,-769.4791101650446,5441.03896779095,0.7853981633974482,1.570796326794897,6800000,0.1,1.570796326794896,4.71238898038469,4.912055145256911
398600441580000,-9.047070269552119e-10,-6119999.999999999,5.299651064161217e-10,5985.142864570046,-1.403058444778583e-12,-5985.142864570045,0.7853981633974482,1.570796326794897,6800000,0.1000000000000001,3.141592653589793,2.872154904698013e-31,2.338165675308015e-31
398600441580000,4760242.850947838,-1.528129146307864e-09,-4760242.850947837,544.1038967790965,7694.791101650468,-544.103896779096,0.7853981633974482,1.570796326794897,6800000.000000001,0.09999999999999998,3.141592653589794,1.570796326794895,1.371130161922673
398600441580000,1.753488163009408e-09,7480000,-1.295470260128298e-09,-4896.935071011856,2.090297038638673e-12,4896.935071011855,0.7853981633974482,1.570796326794897,6800000.000000001,0.09999999999999983,3.141592653589793,3.141592653589793,3.141592653589793
398600441580000,-4760242.850947838,2.352561371493863e-09,4760242.850947837,544.103896779093,-7694.791101650468,-544.1038967790934,0.7853981633974482,1.570796326794897,6799999.999999999,0.1,3.141592653589794,4.712388980384689,4.912055145256911
398600441580000,4327493.500861671,-1.389208314825331e-09,-4327493.50086167,1.617739978831207e-12,8464.270211815516,-1.099452907730299e-12,0.7853981633974481,1.570796326794897,6800000.000000002,0.1000000000000003,4.71238898038469,6.283185307179586,0
398600441580000,1.578139346708467e-09,6732000,-1.165923234115468e-09,-5441.038967790951,769.479110165049,5441.03896779095,0.7853981633974482,1.570796326794897,6800000,0.09999999999999999,4.71238898038469,1.570796326794896,1.371130161922675
398600441580000,-5289158.723275376,2.613957079437625e-09,5289158.723275375,-1.989940532819654e-12,-6925.311991485421,1.565887474646183e-12,0.7853981633974482,1.570796326794897,6799999.999999999,0.09999999999999996,4.71238898038469,3.141592653589793,3.141592653589793
398600441580000,-2.161100963766202e-09,-6732000,1.748884851173202e-09,5441.038967790951,769.4791101650437,-5441.03896779095,0.7853981633974482,1.570796326794897,6799999.999999999,0.1,4.712388980384691,4.712388980384689,4.91205514525691
398600441580000,-6119999.999999999,7.4948384107818e-10,0,-7.329686051535329e-13,-5985.142864570046,5985.142864570045,0.7853981633974482,3.141592653589793,6800000,0.1000000000000001,6.283185307179586,1.520552596604831e-31,1.237852416339537e-31
398600441580000,-9.951777296507332e-10,-4760242.850947838,4760242.850947837,7694.791101650468,-544.1038967790963,544.1038967790953,0.7853981633974482,3.141592653589793,6800000,0.09999999999999998,2.041137691533249e-16,1.570796326794896,1.371130161922675
398600441580000,7480000,-1.563770935826369e-09,6.477351300641489e-10,1.542041715309087e-12,4896.935071011856,-4896.935071011855,0.7853981633974482,3.141592653589793,6800000.000000001,0.09999999999999983,3.464503688873508e-31,3.141592653589793,3.141592653589793
398600441580000,1.819609954836731e-09,4760242.850947838,-4760242.850947837,-7694.791101650468,-544.1038967790932,544.103896779094,0.7853981633974482,3.141592653589793,6799999.999999999,0.1,8.710863792616855e-16,4.712388980384689,4.912055145256911
398600441580000,-9.047070269552119e-10,-4327493.500861671,4327493.50086167,8464.270211815516,-1.403058444778583e-12,3.664843025767663e-13,0.7853981633974481,3.141592653589793,6800000.000000002,0.1000000000000003,1.570796326794897,1.605027740860655e-31,1.306621995025066e-31
398600441580000,6732000,-1.407393842243732e-09,5.82961617057734e-10,769.4791101650484,5441.038967790951,-5441.03896779095,0.7853981633974482,3.141592653589793,6800000,0.1,1.570796326794897,1.570796326794896,1.371130161922675
398600441580000,2.02178883870748e-09,5289158.723275376,-5289158.723275375,-6925.311991485421,1.814292004958415e-12,-9.661858886114747e-13,0.7853981633974482,3.141592653589793,6799999.999999999,0.09999999999999996,1.570796326794897,3.141592653589793,3.141592653589793
398600441580000,-6732000,1.990355459301466e-09,-1.165923234115468e-09,769.4791101650443,-5441.038967790951,5441.03896779095,0.7853981633974482,3.141592653589793,6800000,0.1,1.570796326794896,4.71238898038469,4.912055145256911
398600441580000,6119999.999999999,-1.279448947494302e-09,5.299651064161217e-10,1.769542747355349e-12,5985.142864570046,-5985.142864570045,0.7853981633974482,3.141592653589793,6800000,0.1000000000000001,3.141592653589793,6.758011540465914e-32,5.501566294842387e-32
398600441580000,1.819609954836731e-09,4760242.850947838,-4760242.850947837,-7694.791101650468,544.103896779097,-544.103896779096,0.7853981633974482,3.141592653589793,6800000.000000001,0.1,3.141592653589794,1.570796326794895,1.371130161922673
398600441580000,-7480000,2.211506065890518e-09,-1.295470260128298e-09,-2.390147831656027e-12,-4896.935071011856,4896.935071011855,0.7853981633974482,3.141592653589793,6800000.000000001,0.09999999999999983,3.141592653589793,3.141592653589793,3.141592653589793
398600441580000,-2.64404218002273e-09,-4760242.850947838,4760242.850947837,7694.791101650468,544.1038967790926,-544.1038967790934,0.7853981633974482,3.141592653589793,6799999.999999999,0.1,3.141592653589794,4.712388980384689,4.912055145256911
398600441580000,1.654190868033392e-09,4327493.500861671,-4327493.50086167,-8464.270211815516,2.136027049932115e-12,-1.099452907730299e-12,0.7853981633974481,3.141592653589793,6800000.000000002,0.1000000000000003,4.71238898038469,6.283185307179586,0
398600441580000,-6732000,1.990355459301466e-09,-1.165923234115468e-09,-769.4791101650493,-5441.038967790951,5441.03896779095,0.7853981633974482,3.141592653589793,6800000,0.1,4.71238898038469,1.570796326794896,1.371130161922675
398600441580000,-2.9378246444697e-09,-5289158.723275376,5289158.723275375,6925.311991485421,-2.413993590993124e-12,1.565887474646183e-12,0.7853981633974482,3.141592653589793,6799999.999999999,0.09999999999999996,4.71238898038469,3.141592653589793,3.141592653589793
398600441580000,6732000,-2.5733170763592e-09,1.748884851173202e-09,-769.4791101650434,5441.038967790951,-5441.03896779095,0.7853981633974482,3.141592653589793,6799999.999999999,0.1,4.712388980384691,4.712388980384689,4.912055145256911
398600441580000,-1.12422576161727e-09,-6119999.999999999,0,5985.142864570046,-1.099452907730299e-12,5985.142864570045,0.7853981633974482,4.71238898038469,6800000,0.1000000000000001,6.283185307179586,3.716906347256253e-31,3.025861462163313e-31
398600441580000,4760242.850947838,-1.2866585381796e-09,4760242.850947837,544.1038967790968,7694.791101650468,544.1038967790953,0.7853981633974482,4.71238898038469,6800000,0.09999999999999998,2.068294271065263e-16,1.570796326794896,1.371130161922675
398600441580000,2.02178883870748e-09,7480000,6.477351300641489e-10,-4896.935071011856,1.841892508326441e-12,-4896.935071011855,0.7853981633974482,4.71238898038469,6800000.000000001,0.09999999999999983,6.283185307179586,3.141592653589793,3.141592653589793
398600441580000,-4760242.850947838,2.111090763365599e-09,-4760242.850947837,544.1038967790928,-7694.791101650468,544.103896779094,0.7853981633974482,4.71238898038469,6799999.999999999,0.1,8.73802037214887e-16,4.712388980384689,4.912055145256911
398600441580000,4327493.500861671,-1.169689580163273e-09,4327493.50086167,1.92134551587949e-12,8464.270211815516,3.664843025767663e-13,0.7853981633974481,4.71238898038469,6800000.000000002,0.1000000000000003,1.570796326794897,6.283185307179586,0
398600441580000,1.819609954836731e-09,6732000,5.82961617057734e-10,-5441.038967790951,769.4791101650487,-5441.03896779095,0.7853981633974482,4.71238898038469,6800000,0.1,1.570796326794897,1.570796326794896,1.371130161922675
398600441580000,-5289158.723275376,2.345656403739554e-09,-5289158.723275375,-2.238345063131886e-12,-6925.311991485421,-9.661858886114747e-13,0.7853981633974482,4.71238898038469,6799999.999999999,0.09999999999999996,1.570796326794897,3.141592653589793,3.141592653589793
398600441580000,-2.402571571894465e-09,-6732000,-1.165923234115468e-09,5441.038967790951,769.4791101650439,5441.03896779095,0.7853981633974482,4.71238898038469,6799999.999999999,0.1,1.570796326794897,4.712388980384689,4.912055145256911
398600441580000,1.654190868033392e-09,6119999.999999999,5.299651064161217e-10,-5985.142864570046,2.136027049932115e-12,-5985.142864570045,0.7853981633974482,4.71238898038469,6800000,0.1000000000000001,3.141592653589793,3.379005770232957e-32,2.750783147421194e-32
398600441580000,-4760242.850947838,2.111090763365599e-09,-4760242.850947837,-544.1038967790975,-7694.791101650468,-544.103896779096,0.7853981633974482,4.71238898038469,6800000.000000001,0.1,3.141592653589794,1.570796326794895,1.371130161922673
398600441580000,-2.669523968771628e-09,-7480000,-1.295470260128298e-09,4896.935071011856,-2.689998624673382e-12,4896.935071011855,0.7853981633974482,4.71238898038469,6800000.000000001,0.09999999999999983,3.141592653589793,3.141592653589793,3.141592653589793
398600441580000,4760242.850947838,-2.935522988551597e-09,4760242.850947837,-544.1038967790921,7694.791101650468,-544.1038967790934,0.7853981633974482,4.71238898038469,6799999.999999999,0.1,3.141592653589794,4.712388980384689,4.912055145256911
398600441580000,-4327493.500861671,1.919173421241453e-09,-4327493.50086167,-2.654314121033023e-12,-8464.270211815516,-1.099452907730299e-12,0.7853981633974481,4.71238898038469,6800000.000000002,0.1000000000000003,4.71238898038469,3.379005770232957e-32,2.750783147421192e-32
398600441580000,-2.402571571894465e-09,-6732000,-1.165923234115468e-09,5441.038967790951,-769.4791101650496,5441.03896779095,0.7853981633974482,4.71238898038469,6800000,0.09999999999999999,4.71238898038469,1.570796326794896,1.371130161922675
398600441580000,5289158.723275376,-3.261692209501774e-09,5289158.723275375,2.838046649166594e-12,6925.311991485421,1.565887474646183e-12,0.7853981633974482,4.71238898038469,6799999.999999999,0.09999999999999996,4.71238898038469,3.141592653589793,3.141592653589793
398600441580000,2.9855331889522e-09,6732000,1.748884851173202e-09,-5441.038967790951,-769.479110165043,-5441.03896779095,0.7853981633974482,4.71238898038469,6799999.999999999,0.1,4.712388980384691,4.712388980384689,4.912055145256911
398600441580000,4760000,0,0,-0,7377.718656108912,7377.718656108911,0.7853981633974482,6.283185307179586,6800000.000000002,0.3000000000000001,6.283185307179586,6.283185307179586,0
398600441580000,3.789057196561911e-10,4375576.761982356,4375576.761982355,-8025.899832955559,1702.550459102057,1702.550459102057,0.7853981633974482,2.715632792235505e-17,6799999.999999998,0.2999999999999999,6.283185307179585,1.570796326794897,0.9799219123544161
398600441580000,-8840000,7.655051537121762e-10,7.655051537121759e-10,-9.828892540706301e-13,-3972.617737904799,-3972.617737904798,0.7853981633974482,6.283185307179586,6799999.999999998,0.3000000000000002,6.283185307179586,3.141592653589793,3.141592653589793
398600441580000,-1.136717158968573e-09,-4375576.761982356,-4375576.761982355,8025.899832955559,1702.550459102056,1702.550459102055,0.7853981633974482,6.283185307179586,6799999.999999998,0.3,2.963858460087183e-16,4.71238898038469,5.303263394825171
398600441580000,2.9146593819707e-10,3365828.278447967,3365828.278447966,-10433.66978284223,4.517549768606746e-13,4.517549768606745e-13,0.7853981633974483,6.029916104733922e-33,6800000.000000004,0.3000000000000003,1.570796326794897,2.715272493937197e-32,1.394725701651609e-32
398600441580000,-6188000,5.358536075985234e-10,5.358536075985232e-10,-2407.769949886669,-5675.168197006855,-5675.168197006854,0.7853981633974483,6.283185307179586,6800000,0.2999999999999999,1.570796326794897,1.570796326794897,0.9799219123544156
398600441580000,-1.62388165566939e-09,-6250823.94568908,-6250823.945689079,5618.129883068891,-9.382603365567856e-13,-9.382603365567854e-13,0.7853981633974483,6.283185307179586,6799999.999999999,0.3,1.570796326794897,3.141592653589793,3.141592653589793
398600441580000,6188000,-1.071707215197047e-09,-1.071707215197046e-09,-2407.769949886666,5675.168197006855,5675.168197006854,0.7853981633974483,6.283185307179586,6799999.999999996,0.3,1.570796326794898,4.712388980384688,5.303263394825169
398600441580000,-4760000,4.121950827680949e-10,4.121950827680948e-10,-1.277756030291819e-12,-7377.718656108912,-7377.718656108911,0.7853981633974482,6.283185307179586,6800000.000000002,0.3000000000000001,3.141592653589793,1.086108997574879e-32,5.578902806606442e-33
398600441580000,-1.136717158968573e-09,-4375576.761982356,-4375576.761982355,8025.899832955559,-1702.550459102058,-1702.550459102057,0.7853981633974482,6.283185307179586,6800000,0.2999999999999999,3.141592653589793,1.570796326794896,0.9799219123544154
398600441580000,8840000,-1.531010307424352e-09,-1.531010307424352e-09,1.670911731920071e-12,3972.617737904799,3972.617737904798,0.7853981633974482,6.283185307179586,6799999.999999998,0.3000000000000002,3.141592653589793,3.141592653589793,3.141592653589793
398600441580000,1.894528598280955e-09,4375576.761982356,4375576.761982355,-8025.899832955559,-1702.550459102055,-1702.550459102055,0.7853981633974482,6.283185307179586,6799999.999999996,0.2999999999999999,3.141592653589794,4.712388980384688,5.303263394825169
398600441580000,-8.743978145912101e-10,-3365828.278447967,-3365828.278447966,10433.66978284223,-1.355264930582024e-12,-1.355264930582023e-12,0.7853981633974483,6.283185307179586,6800000.000000004,0.3000000000000003,4.71238898038469,6.283185307179586,0
398600441580000,6188000,-1.071707215197047e-09,-1.071707215197046e-09,2407.76994988667,5675.168197006855,5675.168197006854,0.7853981633974483,6.283185307179586,6800000,0.3,4.71238898038469,1.570796326794897,0.9799219123544152
398600441580000,2.706469426115651e-09,6250823.94568908,6250823.945689079,-5618.129883068891,1.424765696252897e-12,1.424765696252896e-12,0.7853981633974483,6.283185307179586,6799999.999999999,0.3,4.71238898038469,3.141592653589793,3.141592653589793
398600441580000,-6188000,1.60756082279557e-09,1.607560822795569e-09,2407.769949886665,-5675.168197006855,-5675.168197006854,0.7853981633974483,6.283185307179586,6799999.999999996,0.3,4.712388980384691,4.712388980384688,5.303263394825169
398600441580000,2.9146593819707e-10,4760000,0,-7377.718656108912,4.517549768606746e-13,7377.718656108911,0.7853981633974482,1.570796326794897,6800000.000000002,0.3000000000000001,6.283185307179586,5.430544987874394e-33,2.789451403303221e-33
398600441580000,-4375576.761982356,6.468325234554527e-10,4375576.761982355,-1702.550459102057,-8025.899832955559,1702.550459102057,0.7853981633974482,1.570796326794897,6799999.999999998,0.2999999999999999,6.283185307179585,1.570796326794897,0.9799219123544161
398600441580000,-1.306799038935306e-09,-8840000,7.655051537121759e-10,3972.617737904799,-1.226141933918686e-12,-3972.617737904798,0.7853981633974482,1.570796326794897,6799999.999999998,0.3000000000000002,6.283185307179586,3.141592653589793,3.141592653589793
398600441580000,4375576.761982356,-1.404643962767835e-09,-4375576.761982355,-1702.550459102055,8025.899832955559,1702.550459102055,0.7853981633974482,1.570796326794897,6799999.999999998,0.2999999999999999,3.116920747288728e-16,4.71238898038469,5.303263394825171
398600441580000,-3365828.278447967,4.975634795811175e-10,3365828.278447966,-1.090632992006584e-12,-10433.66978284223,4.517549768606745e-13,0.7853981633974483,1.570796326794897,6800000.000000004,0.3000000000000003,1.570796326794897,4.887490489086954e-32,2.510506262972897e-32
398600441580000,-9.147593272547144e-10,-6188000,5.358536075985232e-10,5675.168197006855,-2407.769949886669,-5675.168197006854,0.7853981633974483,1.570796326794897,6800000,0.2999999999999999,1.570796326794897,1.570796326794897,0.9799219123544156
398600441580000,6250823.94568908,-2.006634232525479e-09,-6250823.945689079,1.282271575481506e-12,5618.129883068891,-9.382603365567854e-13,0.7853981633974483,1.570796326794897,6799999.999999999,0.3,1.570796326794897,3.141592653589793,3.141592653589793
398600441580000,1.450612934853238e-09,6188000,-1.071707215197046e-09,-5675.168197006855,-2407.769949886665,5675.168197006854,0.7853981633974483,1.570796326794897,6799999.999999996,0.2999999999999999,1.570796326794898,4.712388980384688,5.303263394825169
